Index	FileName	SentenceHebrew	Transcription	Russian
1030	s_5744ca85f69d.mp3	חָזַרְנוּ לַשִּׁגְרָה אַחֲרֵי הַמִּלְחָמָה.	хазáрну ла-шигрá ахарéй hа-мильхамá.	Мы вернулись к рутине после войны.
1031	s_c9c3387914a5.mp3	חָגַגְנוּ אֶת יוֹם הָעַצְמָאוּת.	хагáгну эт йом hа-ацмаýт.	Мы праздновали День независимости.
1032	s_b4a3284a826e.mp3	יוֹם הַזִּיכָּרוֹן מְאוֹד עָצוּב.	йом hа-зикарóн мэóд ацýв.	День памяти очень грустный.
1033	s_783912520159.mp3	עָמַדְנוּ בְּשֶׁקֶט בִּזְמַן הַצְּפִירָה.	амáдну бэ-шéкет бизмáн hа-цфирá.	Мы стояли в тишине во время сирены.
1034	s_543bcaf6e2b5.mp3	הִשְׁתַּתַּפְנוּ בְּטֶקֶס יָפֶה מְאוֹד.	hиштатáфну бэ-тéкес яфэ́ мэóд.	Мы участвовали в очень красивой церемонии.
1035	s_334c939eae1d.mp3	הִיא הִדְלִיקָה מַשּׂוּאָה בַּטֶּקֶס.	hи hидлӣ́ка масуá ба-тéкес.	Она зажгла факел на церемонии.
1036	s_136e194ee2bb.mp3	עָשִׂינוּ מַנְגָּל בַּפַּארְק הַיּוֹם.	асӣ́ну мангáль ба-парк hайóм.	Мы делали шашлыки в парке сегодня.
1037	s_b6858e7a7b71.mp3	רָאִינוּ מַטָּס מַרְשִׁים בַּשָּׁמַיִם.	раӣ́ну матáс маршӣ́м ба-шамáйим.	Мы видели впечатляющий воздушный парад в небе.
1038	s_6394baa6ac8f.mp3	הָיוּ זִיקּוּקֵי דִּינוּר יָפִים.	hайý зикукéй динýр яфӣ́м.	Был красивый фейерверк.
1039	s_1581f9f11d4a.mp3	הֵם נִלְחֲמוּ עַל עַצְמָאוּת.	hэм нильхамý аль ацмаýт.	Они сражались за независимость.
1040	s_b0483c0c6e45.mp3	תָּלִינוּ אֶת דֶּגֶל הַמְּדִינָה.	талӣ́נו эт дéгель hа-мэдинá.	Мы повесили государственный флаг.
1041	lo_fraier.mp3	אַף אֶחָד לֹא פְרָאיֶיר.	аф эхáд ло фрáер.	Никто не лох (никто не позволит себя обмануть).
1042	s_a2ab461316d7.mp3	מָה נִשְׁמַע אִתְּךָ, כַּפָּרָה?	ма нишмá итхá, капáра?	Как дела у тебя, душа моя?
1043	s_0789ed5c6f13.mp3	יֵשׁ כָּאן בָּלָגָן שָׁלֵם.	йеш кан балагáн шалéм.	Здесь полный бардак.
1044	s_220eb29148fa.mp3	אֲנַחְנוּ לוֹמְדִים גֵּאוֹגְרַפְיָה הַיּוֹם.	анáхну ломдӣ́м геогрáфия hайóм.	Мы изучаем географию сегодня.
1045	s_248ae4c30f7e.mp3	הַמִּדְבָּר חַם מְאוֹד בַּקַּיִץ.	hа-мидбáр хам мэóד ба-кáйиц.	В пустыне очень жарко летом.
1046	s_97f7920575f7.mp3	שָׂחִינוּ בְּיַם הַמֶּלַח הַיּוֹם.	сахӣ́נו бэ-ям hа-Мéлах hайóм.	Мы купались в Мертвом море сегодня.
1047	s_88dff5288553.mp3	יַם כִּנֶּרֶת יָפֶה מְאוֹד.	ям Кинéрет яфэ́ мэóד.	Озеро Кинерет очень красивое.
1048	s_74275749e46b.mp3	זֶה מַכְתֵּשׁ עֲנָק בַּנֶּגֶב.	зэ махтéш анáк ба-Нéгев.	Это гигантский кратер в Негеве.
1049	s_834bd08484e4.mp3	נָסַעְנוּ לְרָמַת הַגּוֹלָן הַשָּׁבוּעַ.	насáъну лэ-рамáт hа-Голáн hа-шавýа.	Мы поехали на Голанские высоты на этой неделе.
1050	s_2f53afd9eb75.mp3	הַר הַחֶרְמוֹן גָּבוֹהַּ מְאוֹד.	hар hа-Хермóн гавóаh мэóד.	Гора Хермон очень высокая.
1051	s_be58a10d6a9f.mp3	הָלַכְנוּ לְיַד הַנַּחַל הַיָּפֶה.	hалáхну лэ-йáд hа-нáхаль hа-яфэ́.	Мы гуляли около красивого ручья.
1052	s_b74d6752eb33.mp3	רָאִינוּ מַפָּל מַיִם מַרְשִׁים.	раӣ́נו мапáль мáйим маршӣ́м.	Мы увидели впечатляющий водопад.
1053	s_7d0bf51deab3.mp3	הֵם צוֹעֲדִים בִּשְׁבִיל יִשְׂרָאֵל.	hэм цоадӣ́м би-швӣ́ль Исраэ́ль.	Они идут в поход по Тропе Израиля.
1054	s_cc9dd88540ab.mp3	הַתֵּיאַטְרוֹן הַזֶּה מְפוּרְסָם מְאֹד.	hа-тэáтрон hа-зэ мефурсáм меóд.	Этот театр очень знаменит.
1055	s_17e49db7a821.mp3	רָאִינוּ הַצָּגָה מְצוּיֶּנֶת בָּעֶרֶב.	раӣ́ну hацагá мецуе́нет ба-э́рев.	Мы посмотрели отличный спектакль вечером.
1056	s_f0a37ae13ea9.mp3	הַבַּמַּאי מְבַקֵּשׁ שֶׁקֶט עַכְשָׁיו.	hа-бамаӣ́ мевакéш шéкет ахшáв.	Режиссёр просит тишины сейчас.
1057	s_d9ffebb13e4b.mp3	קָרָאתִי אֶת הַתַּסְרִיט הֶחָדָשׁ.	карáти эт hа-тасрӣ́т hэ-хадáш.	Я прочитал новый киносценарий.
1058	s_c46381e1ce63_f.mp3	אֲנִי לוֹמֶדֶת סִפְרוּת עִבְרִית.	анӣ́ ломе́дет сифрýт иврӣ́т.	Я изучаю ивритскую литературу.
1059	s_4d0d397b2827.mp3	הַסּוֹפֵר כָּתַב סֵפֶר מְעַנְיֵן.	hа-софэ́р катáв сэ́фер меаньéн.	Писатель написал интересную книгу.
1060	s_3744f608913c.mp3	הָיוּ מְחִיאוֹת כַּפַּיִּים סוֹעֲרוֹת.	hаю́ мехиóт капáйим соарóт.	Были бурные аплодисменты.
1061	s_84df502eb4f3.mp3	יֵשׁ פֶּסְטִיבָל קוֹלְנוֹעַ בְּחֵיפָה.	йеш фэстивáль кольнóа бе-Хейфá.	В Хайфе проходит кинофестиваль.
1062	s_762a0405d614.mp3	זוֹ סִדְרַת טֶלֶוִויזְיָה מְצוּיֶּנֶת.	зо сидрáт тэлэвӣ́зия мецуе́нет.	Это отличный сериал.
1063	s_a9cbeaec6a69.mp3	חוֹק הֲגָנַת הַצַּרְכָן חָשׁוּב.	хок hаганáт hа-цархáн хашýв.	Закон о защите прав потребителей важен.
1064	s_fc532b85b13f.mp3	בִּקַּשְׁתִּי בִּיטּוּל עִסְקָה בַּחֲנוּת.	бикáшти битýль искá ба-ханýт.	Я попросил об отмене сделки в магазине.
1065	s_dfb6dd98074e.mp3	קִבַּלְתִּי הֶחְזֵר כַּסְפִּי מֵהַחֲנוּת.	кибáльти hэхзэ́р каспӣ́ ме-hа-ханýт.	Я получил денежный возврат из магазина.
1066	s_0f23ea5df4a5.mp3	אֵיפֹה תְּעוּדַת אַחֲרָיוּת שֶׁלִּי?	э́йфо тэудáт ахраю́т шелӣ́?	Где мой гарантийный талон?
1067	s_a0d227f51236.mp3	שִׁילַּמְתִּי דְּמֵי בִּיטּוּל קְטַנִּים.	шилáмти дмэй битýль ктанӣ́м.	Я заплатил небольшую комиссию за отмену.
1068	s_96f98ad375b0.mp3	הִתְקַשַּׁרְתִּי לְשֵׁירוּת לָקוֹחוֹת הַיּוֹם.	hиткашáрти ле-шерýт лакохóт hа-йом.	Я позвонил в службу поддержки сегодня.
1069	s_1d11333c0874.mp3	חָתַמְנוּ עַל חוֹזֶה שְׂכִירוּת.	хатáмну аль хозэ́ схирýт.	Мы подписали договор аренды.
1070	s_a00dbf71348f.mp3	קְרָא אֶת הַסְּעִיף הַזֶּה.	кра эт hа-сеъӣ́ф hа-зэ.	Прочитай этот пункт.
1071	s_9f890eaaa847.mp3	הֵם הִגִּישׁוּ תְּבִיעָה מִשְׁפָּטִית.	hэм hигӣ́шу твиá мишпатӣ́т.	Они подали судебный иск.
1072	s_d9db6107b991.mp3	הָלַכְנוּ לְבֵית מִשְׁפָּט הַיּוֹם.	hалáхну ле-вéйт мишпáт hа-йом.	Мы пошли в суд сегодня.
1073	s_b5bfaa19dc8e.mp3	הַשּׁוֹפֵט הִקְשִׁיב לְכָל עֵד.	hа-шофэ́т hикшӣ́в ле-холь эд.	Судья выслушал каждого свидетеля.
1074	s_b920518aa351.mp3	זוֹ הֲפָרַת חוֹזֶה חֲמוּרָה.	зо hафарáт хозэ́ хамурá.	Это грубое нарушение контракта.
1075	s_0801e2b9ca78.mp3	הִגַּשְׁתִּי תְּבִיעָה לִתְבִיעוֹת קְטַנּוֹת.	hигáшти твиá ли-твиóт ктанóт.	Я подал иск в суд мелких тяжб.
1076	s_f738bcdbf386.mp3	חָתַמְתִּי עַל יִיפּוּי כּוֹחַ.	хатáмти аль йипýй кóах.	Я подписал доверенность.
1077	s_d2a687a51b82.mp3	הִיא לוֹמֶדֶת בָּאוּנִיבֶרְסִיטָה עַכְשָׁיו.	hи ломéдэт ба-унивэ́рсита ахшáв.	Она учится в университете сейчас.
1078	s_31cfa8985c54.mp3	סִיַּמְתִּי תּוֹאַר רִאשׁוֹן בְּהַצְלָחָה.	сийáмти тóар ришóн бе-hацлахá.	Я успешно окончил бакалавриат.
1079	s_1d5bb3cf8c63.mp3	הִיא קִבְּלָה מִלְגָּה לַלִּימּוּדִים.	hи кибельá мильгá ла-лимудӣ́м.	Она получила стипендию на учебу.
1080	syllabus_mevorat.mp3	הַסִּילָבּוּס מְפוֹרָט מְאֹד הַשָּׁנָה.	hа-силáбус мефорáт меóд hа-шанá.	Программа курса очень подробная в этом году.
1081	s_13df16f1b51c.mp3	הַמַּרְצֶה מַסְבִּיר אֶת הַחוֹמֶר.	hа-марцэ́ масбӣ́р эт hа-хóмер.	Преподаватель объясняет материал.
1082	s_edb1ae7e6bb8.mp3	תְּקוּפַת מִבְחָנִים קָשָׁה עַכְשָׁיו.	ткуфáт мивханӣ́м кашá ахшáв.	Экзаменационная сессия сейчас трудная.
1083	s_c8dd4f8fb0ec.mp3	הִיא כּוֹתֶבֶת עֲבוֹדַת גְּמָר.	hи котéвет аводáт гмар.	Она пишет дипломную работу.
1084	s_d760ea3b239f.mp3	שִׁילַּמְתִּי שְׂכַר לִימּוּד אֶתְמוֹל.	шилáмти схар лимýд этмóль.	Я оплатил учебу вчера.
1085	s_6d2ed8802821.mp3	זֶה מֶחְקָר מַדָּעִי חָשׁוּב.	зэ мэхкáр мадаӣ́ хашýв.	Это важное научное исследование.
1086	s_4fa40bf1330f.mp3	הִתְנַדְּבוּת תּוֹרֶמֶת לַחֶבְרָה מְאֹד.	hитнадвýт торéмет ла-хеврá меóд.	Волонтёрство очень помогает обществу.
1087	s_3367a2ca4614.mp3	נָתַנּוּ תְּרוּמָה יָפָה לָעֲמוּתָּה.	натáнну трумá яфá ла-амутá.	Мы сделали хорошее пожертвование фонду.
1088	s_e9db20ebcf49.mp3	עֶזְרָה הֲדָדִית חֲשׁוּבָה לְכוּלָּנוּ.	эзрá hададӣ́т хашувá ле-хулáну.	Взаимопомощь важна для всех нас.
1089	s_90b54de0cda9.mp3	יֵשׁ חֲלוּקַּת מָזוֹן הַיּוֹם.	йеш халукáт мазóн hа-йом.	Сегодня проходит раздача продуктов.
1090	s_48f41a5cb171.mp3	הַמִּתְנַדֵּב עוֹזֵר לְהַרְבֵּה קְשִׁישִׁים.	hа-митнадэ́в озэ́р лэ-hарбэ́ кшишӣ́м.	Волонтёр помогает многим пожилым людям.
1091	s_2fb877a5c005.mp3	הַנּוֹעַר אוֹהֵב מוּזִיקָה חֲדָשָׁה.	hа-нóар оhэ́в мýзика хадашá.	Молодёжь любит новую музыку.
1092	s_c0e3e29b5879.mp3	הֵכַנְתִּי מַצֶּגֶת מְצוּיֶּנֶת לַפְּגִישָׁה.	hэха́нти мацéгет мэцуйéнет ла-пгишá.	Я подготовил отличную презентацию к встрече.
1093	s_ea8f453492ce.mp3	הַקָּהָל מָחָא כַּפַּיִם בְּהִתְלַהֲבוּת.	hа-каháль махá капáйим бэ-hитлаhавýт.	Публика с восторгом аплодировала.
1094	s_a46b936e477d.mp3	יֵשׁ לוֹ כּוֹחַ שִׁכְנוּעַ.	йеш ло кóах шихнýа.	У него есть сила убеждения.
1095	s_8bc5783dd3f9.mp3	זֶה טִיעוּן הֶגְיוֹנִי וְחָזָק.	зэ тиýн hэгьёни́ вэ-хазáк.	Это логичный и сильный аргумент.
1096	s_32cc4bb7256c.mp3	הִגַּעְנוּ לְמַסְקָנָה חֲשׁוּבָה מְאוֹד.	hигáъну лэ-масканá хашувá мэóд.	Мы пришли к очень важному выводу.
1097	s_32dc3c868d12.mp3	שְׂפַת גּוּף חֲשׁוּבָה מְאוֹד.	сфат гуф хашувá мэóд.	Язык тела очень важен.
1098	s_28cfa39871c7.mp3	יֵשׁ לוֹ בִּיטָּחוֹן עַצְמִי.	йеш ло битахóн ацмӣ́.	У него есть уверенность в себе.
1099	s_9fa89fea32d9.mp3	קָרָאתִי מַאֲמַר דֵּעָה מְעַנְיֵן.	карáти маамáр дэá мэаньéн.	Я прочитал интересную авторскую колонку.
1100	s_93778ba5ebbb.mp3	שָׁמַעְנוּ פַּרְשָׁנוּת מְעוּלָּה בַּחֲדָשׁוֹת.	шамáъну паршанýт мэулá ба-хадашóт.	Мы услышали отличную аналитику в новостях.
1101	s_5a6f6613eff8.mp3	הִיא הִבִּיעָה עֶמְדָּה בְּרוּרָה.	hи hибӣ́а эмдá брурá.	Она выразила ясную позицию.
1102	s_43ac450ed8e5.mp3	הַפַּרְשָׁן מַסְבִּיר אֶת הַמַּצָּב.	hа-паршáн масбӣ́р эт hа-мацáв.	Обозреватель объясняет ситуацию.
1103	s_9d5f84746ab6.mp3	זֹאת הַעֲרָכָה מְדוּיֶּקֶת מְאוֹד.	зот hаарахá мэдуйéкет мэóд.	Это очень точная оценка.
1104	s_fd2cc5d3bd08.mp3	יֵשׁ לַהַחְלָטָה הַשְׁלָכוֹת רַבּוֹת.	йеш ла-hахлатá hашлахóт рабóт.	У решения есть много последствий.
1105	s_d4950a44b167.mp3	כָּתַבְתִּי תְּגוּבָה לַמַּאֲמָר הַזֶּה.	катáвти тгувá ла-маамáр hа-зэ.	Я написал комментарий к этой статье.
1106	s_253145f6a260.mp3	זֹאת נְקוּדַּת מַבָּט מְעַנְיֶנֶת.	зот нэкудáт мабáт мэаньéнет.	Это интересная точка зрения.
1107	s_61c2d87103f8.mp3	הַחַקְלַאי מִשְׁתַּמֵּשׁ בְּהַשְׁקָיָה בְּטִפְטוּף.	hа-хаклаӣ́ миштамéш бэ-hашкая́ бэ-тифтýф.	Фермер использует капельное орошение.
1108	s_de1b8731382b.mp3	הַתְפָּלַת מַיִם פּוֹתֶרֶת בְּעָיוֹת.	hатпалáт мáйим потéрет бэайóт.	Опреснение воды решает проблемы.
1109	s_ee325ec5e8ba.mp3	רָאִינוּ מִתְקַן הַתְפָּלָה חָדָשׁ.	раӣ́ну миткáн hатпалá хадáш.	Мы увидели новую опреснительную установку.
1110	s_69c451222c5b.mp3	יִשְׂרָאֵל מְפַתַּחַת חַקְלָאוּת מִתְקַדֶּמֶת.	Исраэ́ль мэпатáхат хаклаýт миткадéмет.	Израиль развивает передовое сельское хозяйство.
1111	s_f55995af7ceb.mp3	הַחַקְלַאי עוֹבֵד בַּשָּׂדֶה הַיּוֹם.	hа-хаклаӣ́ овэ́д ба-садэ́ hайóм.	Фермер работает сегодня в поле.
1112	s_46d3293c98e3.mp3	הַשָּׁנָה יֵשׁ יְבוּל מְצוּיָּן.	hа-шанá йеш йэвýль мэцуя́н.	В этом году отличный урожай.
1113	s_8511f650f4db.mp3	הֵם בָּנוּ חֲמָמָה גְּדוֹלָה.	hэм банý хамамá гдолá.	Они построили большую теплицу.
1114	s_d37d6cc438d2.mp3	חִיסָּכוֹן בְּמַיִם חָשׁוּב לְכוּלָּנוּ.	хисахóн бэ-мáйим хашýв лэ-хулáну.	Экономия воды важна для всех нас.
1115	s_f43ddaa1d7cb.mp3	מֵי תְּהוֹם מְשַׁמְּשִׁים לְהַשְׁקָיָה.	мэй тэhóм мэшамшӣ́м лэ-hашкая́.	Грунтовые воды служат для орошения.
1116	s_ea5a73601d02.mp3	הַחֶבְרָה מְפַתַּחַת טֶכְנוֹלוֹגְיָה יְרוּקָּה.	hа-хэврá мэпатáхат тэхнолóгия йэрукá.	Компания разрабатывает зелёные технологии.
1117	s_2005df1204fb.mp3	פָּגַשְׁנוּ חֲתַן פְּרַס נוֹבֶּל.	пагáшну хатáн прас Нóбель.	Мы встретили лауреата Нобелевской премии.
1118	s_fc8fc46951e0.mp3	זֹאת תַּגְלִית מַדָּעִית חֲשׁוּבָה.	зот таглӣ́т мадаӣ́т хашувá.	Это важное научное открытие.
1119	s_7fe9fb5a916b.mp3	הַחוֹקְרִים עוֹבְדִים בַּמַּעְבָּדָה הַחֲדָשָׁה.	hа-хокрӣ́м овдӣ́м ба-маабадá hа-хадашá.	Исследователи работают в новой лаборатории.
1120	s_87988999dcc1.mp3	הַנִּיסּוּי הִצְלִיחַ מְאוֹד אֶתְמוֹל.	hа-нисýй hицлӣ́ах мэóд этмóль.	Эксперимент вчера очень удался.
1121	s_0a125e166fa6.mp3	הַחוֹקֵר כּוֹתֵב מַאֲמָר חָדָשׁ.	hа-хокэ́р котэ́в маамáр хадáш.	Исследователь пишет новую статью.
1122	s_b07ef1def700.mp3	הִיא לוֹמֶדֶת בִּיּוֹטֶכְנוֹלוֹגְיָה בָּאוּנִיבֶרְסִיטָה.	hи ломéдэт биотэхнолóгия ба-унивэ́рсита.	Она изучает биотехнологии в университете.
1123	s_d500b3832995.mp3	זֹאת רְפוּאָה מוּתְאֶמֶת אִישִׁית.	зот рэфуá мут’э́мет ишӣ́т.	Это персонализированная медицина.
1124	s_bde4b161b9f2.mp3	הָיָה לָנוּ דִּיּוּן מְעַנְיֵן.	hая́ лáну дию́н мэаньéн.	У нас было интересное обсуждение.
1125	s_35441e3550d5.mp3	הִתְחִיל וִיכּוּחַ סוֹעֵר בַּחֶדֶר.	hитхӣ́ль викýах соэ́р ба-хéдэр.	В комнате начался бурный спор.
1126	s_e61b0a9bcadf.mp3	הַצְּדָדִים הִגִּיעוּ לִפְשָׁרָה הוֹגֶנֶת.	hа-цдадӣ́м hигӣ́у ли-пшарá hогéнет.	Стороны пришли к справедливому компромиссу.
1127	s_92567191364f.mp3	יֵשׁ בֵּינֵיהֶם חִילּוּקֵי דֵּעוֹת.	йеш бэнэhéм хилукéй дэóт.	Между ними есть разногласия.
1128	s_52932d101713.mp3	זוֹ עוּבְדָּה חֲשׁוּבָה מְאוֹד.	зо увдá хашувá мэóд.	Это очень важный факт.
1129	s_b8cf59ebff8d.mp3	אֲנַחְנוּ כּוֹתְבִים בִּכְתִיב מָלֵא.	анáхну котвӣ́м би-ктӣ́в малé.	Мы пишем полным написанием.
1130	s_923081802188.mp3	אֵלֶּה אִימוֹת קְרִיאָה בָּעִבְרִית.	э́ле имóт криá ба-иврӣ́т.	Это буквы — матери чтения на иврите.
1131	s_38c5fde6a4f7.mp3	הַכֹּל תָּלוּי בַּהֶקְשֵׁר הַזֶּה.	hакóль талýй ба-hэ́кшер hа-зэ́.	Всё зависит от этого контекста.
1132	s_6eba43055161.mp3	הַתַּחְבִּיר בַּמִּשְׁפָּט מְאוֹד בָּרוּר.	hа-тахбӣ́р ба-мишпáт мэóд барýр.	Синтаксис в предложении очень понятен.
1133	s_387fb95821cb.mp3	יֵשׁ לוֹ שְׁטִיפוּת קְרִיאָה.	йеш ло штифýт криá.	У него есть беглость чтения.
1134	s_551154ac9403.mp3	מַהִי מַשְׁמָעוּת הַמִּילָּה הַזֹּאת?	мáhи машмаýт hа-милá hа-зóт?	Каково значение этого слова?
1135	s_687f2a67fe34.mp3	לָמַדְנוּ אֶת תַּבְנִית הַבִּנְיָיין.	ламáдну эт тавнӣ́т hа-биньян.	Мы выучили модель биньяна.
1136	s_a0433cff232e.mp3	זֹאת קְרִיאָה עִיוֶּורֶת מְצוּיֶּנֶת.	зот криá ивéрет мэцуе́нет.	Это отличное чтение без огласовок.
1137	s_0a447c849a43.mp3	זֶה שִׁינּוּי מַשְׁמָעוּת חָשׁוּב.	зэ шину́й машмаýт хашу́в.	Это важное изменение значения.
1138	s_8809852551d6.mp3	קָרָאנוּ טֶקְסְט אוֹתֶנְטִי מֵהָעִיתּוֹן.	карáну текст отэ́нти мэ-hа-итóн.	Мы прочитали аутентичный текст из газеты.
1139	s_b8ab353d905e.mp3	עָשִׂינוּ סְרִיקָה מְהִירָה בַּסֵּפֶר.	асӣ́ну срикá мэhирá ба-сéфер.	Мы сделали беглый просмотр в книге.
1140	s_33083ee68889.mp3	זֶה נִיתּוּחַ טֶקְסְט מְעַנְיֵין.	зэ нитýах текст мэаньéн.	Это интересный анализ текста.
1141	s_ab1f02fbda4e.mp3	מָה הָרַעְיוֹן הַמֶּרְכָּזִי כָּאן?	ма hа-раайóн hа-мерказӣ́ кан?	В чём главная мысль здесь?
1142	s_6d9656e51426.mp3	קְרָא אֶת הַפִּסְקָה הָרִאשׁוֹנָה.	кра эт hа-пискá hа-ришонá.	Прочитай первый абзац.
1143	s_3c4ef9ce721a.mp3	זֶה אוֹצַר מִילִּים עָשִׁיר.	зэ оцáр милӣ́м ашӣ́р.	Это богатый словарный запас.
1144	s_d7b17ec2b8a8.mp3	תִּרְגַּלְנוּ הֲבָנַת הַנִּקְרָא הַיּוֹם.	тиргáльну hаванáт hа-никрá hайóм.	Мы практиковали понимание прочитанного сегодня.
1145	s_3832f5c3905f.mp3	יֵשׁ לוֹ מוּמְחִיּוּת רַבָּה.	йеш ло мумхию́т рабá.	У него большой профессионализм.
1146	s_31d9a1eb9d5f.mp3	תִּרְגַּלְנוּ הֲבָנַת הַנִּשְׁמָע בַּשִּׁיעוּר.	тиргáльну hаванáт hа-нишмá ба-шиу́р.	Мы практиковали аудирование на уроке.
1147	s_41b4d67e5141.mp3	שָׁמַעְתִּי הֶסְכֵּת מְעַנְיֵין הַיּוֹם.	шамáти hэскéт мэаньéн hайóм.	Я послушал интересный подкаст сегодня.
1148	s_2ce2af161145.mp3	יֵשׁ לָהּ מִבְטָא יָפֶה.	йеш ла мивтá яфé.	У неё красивое произношение.
1149	s_2640f3e12496.mp3	קָשֶׁה לְהָבִין דִּיבּוּר מָהִיר.	кашé лэhавӣ́н дибýр маhӣ́р.	Трудно понимать быструю речь.
1150	s_b5d2af9ac030.mp3	שָׁמַעְנוּ דִּיוּוּחֵי תְּנוּעָה בָּרַדְיוֹ.	шамáну дивухéй тнуá ба-рáдио.	Мы услышали сводку о пробках по радио.
1151	s_c574f9efc0c5.mp3	הַשַּׁדְּרָן מְדַבֵּר בָּרַדְיוֹ כָּעֵת.	hа-шадрáн мэдабéр ба-рáдио каэ́т.	Радиоведущий говорит по радио сейчас.
1152	s_b46d8f146186.mp3	זֶה קֶצֶב דִּיבּוּר מָהִיר.	зэ кэ́цев дибýр маhӣ́р.	Это быстрый темп речи.
1153	s_0e89b9aa88e4.mp3	אֲנַחְנוּ לוֹמְדִים עִבְרִית מְדוּבֶּרֶת.	анáхну ломдӣ́м иврӣ́т мэдубéрет.	Мы учим разговорный иврит.
1154	s_e461f85dd1b5.mp3	קִבַּלְתִּי אִישּׁוּר קַבָּלָה רִשְׁמִי.	кибáльти ишу́р кабалá ришмӣ́.	Я получил официальное подтверждение получения.
1155	s_ecbd9256dca2.mp3	שָׁלַחְתִּי פְּנִיָּה רִשְׁמִית לָעִירִיָּה.	шалáхти пнийя́ ришмӣ́т ла-ирийя́.	Я отправил официальное обращение в мэрию.
1156	s_a6b0aca02448.mp3	זֶה מוֹסָד צִיבּוּרִי חָשׁוּב.	зэ мосáд цибурӣ́ хашу́в.	Это важное общественное учреждение.
1157	s_5113ac781220.mp3	לָמַדְנוּ אֶת שִׁבְעַת הַבִּנְיָינִים.	ламáдну эт шив’áт hа-биньяни́м.	Мы выучили все семь биньянов.
1158	s_980c43d0aabb.mp3	זֶה שׁוֹרֶשׁ תְּלַת אוֹתִיּוֹת.	зэ шóреш тлат отиё́т.	Это трехбуквенный корень.
1159	s_8678b07783b0.mp3	הִכַּרְנוּ פָּעִיל וְסָבִיל הַיּוֹם.	hикáрну паӣ́ль вэ-савӣ́ль hайóм.	Мы познакомились с активным и пассивным залогом сегодня.
1160	s_829ec20369dd.mp3	הֵבַנּוּ אֶת חוֹזֶק הַשָּׂפָה.	hэвáну эт хóзек hа-сафá.	Мы поняли мощь языка.
1161	s_63fd7e06a2ea.mp3	יֵשׁ לָהּ שְׁלִיטָה מְלֵאָה.	йеш ла шлитá млэá.	У неё полное владение языком.
1162	s_e314d290a7ab.mp3	נִדְרָשׁ כָּאן דִּיּוּק דִּקְדּוּקִי.	нидрáш кан дию́к дикдукӣ́.	Здесь требуется грамматическая точность.
1163	s_4e013ccec32a.mp3	עָשִׂינוּ חֲזָרָה כְּלָלִית הַיּוֹם.	асӣ́ну хазарá клалӣ́т hайóм.	Мы провели генеральное повторение сегодня.
1164	s_cb81c245fc72.mp3	יֵשׁ לָנוּ מוּכָנוּת לַמִּבְחָן.	йеш лáну муханýт ла-мивхáн.	У нас есть готовность к экзамену.
1165	s_522bbb05be31.mp3	קִבַּלְתִּי תְּעוּדַת סִיּוּם הַיּוֹם.	кибáльти тэудáт сию́м hайóм.	Я получил сертификат об окончании сегодня.
1166	s_15dadc1edfc7.mp3	זֶה הֶישֵּׂג עֲנָק בִּשְׁבִילֵנוּ.	зэ hэсэ́г анáк бишвилéну.	Это грандиозное достижение для нас.
1167	s_4024adfd2705.mp3	עִבְרִית הִיא שָׂפָה חַיָּה.	иврӣ́т hи сафá хая́.	Иврит — это живой язык.
1168	s_414314fd62d2.mp3	נִהַלְנוּ שִׂיחָה חוֹפְשִׁית בָּעִבְרִית.	ниháльну сихá хофшӣ́т ба-иврӣ́т.	Мы вели свободную беседу на иврите.
1169	s_eb68dc046683.mp3	יֵשׁ לוֹ בִּיטָּחוֹן שְׂפָתִי.	йеш ло битахóн сфатӣ́.	У него есть языковая уверенность.
1170	s_a448255dc5a3.mp3	נִמְסַר כִּי הַנָּשִׂיא הִגִּיעַ.	нимсáр ки hа-насӣ́ hигӣ́а.	Сообщается, что президент прибыл.
1171	s_e4e1431f4ab5.mp3	לְפִי מְקוֹרוֹת הַמַּצָּב יִשְׁתַּפֵּר.	лэфӣ́ мэкорóт hа-мацáв йиштапéр.	Согласно источникам, ситуация улучшится.
1172	s_cba7e7f664fd.mp3	יֵשׁ לַחֶבְרָה הַצְלָחָה בֵּינְלְאוּמִּית.	йеш ла-хэврá hацлахá бейнлэумӣ́т.	У компании международный успех.
1173	s_50c1a8441255.mp3	חָשׁוּב לִשְׁמוֹר עַל הַטֶּבַע.	хашýв лишмóр аль hа-тэ́ва.	Важно беречь природу.
1174	s_ff680f707df2_f.mp3	אֲנִי מְאַחֶלֶת בְּרִיאוּת אֵיתָנָה!	анӣ́ меахе́лет бриýт эйтанá!	Я желаю крепкого здоровья!
1175	s_2780566da173.mp3	יֵשׁ כְּבָר חֲזָרָה לַשִּׁגְרָה.	йеш квар хазарá ла-шигрá.	Уже есть возвращение к привычному ритму жизни.
1176	s_62c23c0cd263.mp3	לְתִפְאֶרֶת מְדִינַת יִשְׂרָאֵל!	лэ-тиф’э́рет мэдинáт Исраэ́ль!	Во славу Государства Израиль!
1177	s_3094dca86141.mp3	חַג עַצְמָאוּת שָׂמֵחַ לְכוּלָּם!	хаг ацмаýт самéах лэ-хулáм!	С Днем независимости всех!
1178	s_bc0f3678b8f6.mp3	זֶה חֲבָל עַל הַזְּמַן!	зэ хавáль аль hа-змáн!	Это просто потрясающе!
